Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_2336	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2336	0.00512117991985353	0	0	0	0	0	0	0	0	0	0.017516543402102	0	0.00771463562811599	0	0	0.00977552940601439	0	0	0	0	0.00475624256837099	0	0.0223403779991957	0	0.0103941700255235	0.0507669434673822	0	0.021953896816685	0.00455401056530451	0	Soil associated
ASV_2899	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2899	0.0153635397595606	0	0	0	0.00345087393382374	0.00960502022390369	0.00313466521775474	0	0.00390792918832311	0	0.0126508369015181	0	0.00482164726757249	0	0	0.0073316470545108	0	0	0	0.00196091888659026	0.0178359096313912	0.00389483933787731	0.00446807559983915	0	0.00692944668368231	0.00725242049534032	0.00275038849237455	0	0.00303600704353634	0	Soil associated_Stipe
ASV_1332	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_1332	0.00640147489981692	0	0	0.00885539145749904	0	0	0	0	0.0260528612554874	0	0.0136239782016349	0	0.00675030617460149	0.0542250338906462	0	0	0.00784375245117264	0	0.0134547248508768	0	0.0297265160523187	0.0272638753651412	0.0134042267995174	0.0708327912456452	0.0173236167092058	0.00846115724456371	0.0261286906775582	0	0	0.0139261219231974	Rhizhomorph_Soil associated
ASV_1759	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_1759	0.00512117991985353	0	0	0	0	0	0	0	0	0	0.026274815103153	0	0.001928658907029	0	0	0	0.0196093811279316	0	0.0033636812127192	0	0.0214030915576694	0	0.036861623698673	0.00289113433655695	0	0	0.0206279136928091	0.0109769484083425	0	0.102705149183581	Soil associated
ASV_2129	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226344201627415	0.0562092940845828	0.00261458415039088	0	0	0	0.00713436385255648	0.0947744238883479	0	0.00433670150483542	0.00577453890306859	0.00725242049534032	0.00687597123093637	0	0	0	Soil associated
ASV_1163	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_1163	0	0.00401813518346136	0	0	0	0	0.00522444202959124	0.149263013869022	0	0	0	0	0	0	0	0	0.00522916830078176	0.030032928961397	0	0	0	0.00389483933787731	0	0	0	0	0.01512713670806	0.141132193821546	0	0	Non-core
ASV_1983	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_1983	0	0	0	0.0521484163608277	0	0	0	0	0	0	0	0	0	0.0225937641211026	0	0	0	0	0	0	0	0	0	0.140220015323012	0	0	0	0	0	0	Non-core
ASV_478	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_478	0.0128029497996338	0	0.00505759334420716	0	0	0.0064033468159358	0	0	0	0.00521925208117677	0.00778513040093421	0.00336431304932924	0.109933557700653	0	0.0113172100813707	0.106308882290407	0.00392187622558632	0	0	0	0.014268727705113	0.127231418370659	0.15861668379429	0	0.0173236167092058	0.186145459380402	0.03025427341612	0.00313627097381214	0	0.0208891828847962	Rhizhomorph_Soil associated
ASV_2156	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_2156	0.00256058995992677	0	0	0	0	0	0	0	0.0130264306277437	0	0.0165434021019852	0	0	0	0	0	0.0183020890527362	0	0.005606135354532	0	0.0118906064209275	0	0.00335105669987936	0.00867340300967084	0	0	0.0055007769847491	0.045475929120276	0.062238144392495	0.00522229572119904	Soil associated
ASV_757	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_757	0.00256058995992677	0	0.0151727800326215	0.00393572953666624	0	0.0032016734079679	0	0	0	0.0121782548560791	0.00486570650058388	0	0.127291487863914	0.0497062810664257	0	0.00977552940601439	0	0	0	0.0196091888659026	0	0	0.178723023993566	0.0679416569090883	0.0103941700255235	0.00846115724456371	0	0	0	0.0174076524039968	Core
ASV_2553	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera		ASV_2553	0	0.0033484459862178	0	0	0	0	0	0.0082923896593901	0	0.00434937673431397	0	0.00672862609865848	0.00867896508163049	0.0225937641211026	0	0	0	0.018234278297991	0	0	0	0.0324569944823109	0	0.0057822686731139	0	0	0	0.0392033871726517	0	0	Non-core
ASV_1662	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera		ASV_1662	0.0524920941784987	0	0	0	0	0	0	0	0	0	0.0389256520046711	0.00336431304932924	0.0106076239886595	0	0	0	0	0	0	0	0.0618311533888228	0	0.0122872078995577	0	0	0	0.0192527194466218	0	0.0288420669135952	0.00696306096159872	Soil associated
ASV_2307	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera		ASV_2307	0	0	0	0	0	0	0	0	0	0	0	0	0.021215247977319	0	0	0	0	0	0	0	0	0	0.122872078995577	0	0	0	0	0	0	0	Non-core
ASV_2677	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota		ASV_2677	0	0	0	0	0	0.0490923255888411	0	0	0.00911850143942058	0	0	0	0	0.0271125169453231	0	0	0	0.0407589750190387	0	0	0	0	0	0.00433670150483542	0	0	0	0.00470440646071821	0	0	Non-core
ASV_1048	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_1048	0.0153635397595606	0	0.00379319500815537	0.00590359430499936	0	0	0	0	0	0	0.0116776956014013	0	0.0106076239886595	0.0542250338906462	0	0	0.0313750098046906	0.0128712552691701	0.0190608602054088	0	0.0214030915576694	0	0.021223359099236	0.0462581493849112	0.0473512190051624	0.00966989399378709	0.0343798561546818	0.0109769484083425	0.0318780739571316	0.0591860181735891	Rhizhomorph_Soil associated
ASV_939	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_939	0.0281664895591944	0.0033484459862178	0.00505759334420716	0	0	0.0234789383250979	0	0.00310964612227129	0.010421144502195	0.0147878808966675	0.0194628260023355	0.00168215652466462	0.0202509185238045	0	0	0.0537654117330792	0.0470625147070358	0.00965344145187759	0	0.0137264322061318	0.0118906064209275	0.00519311911716975	0.0223403779991957	0.0057822686731139	0.00577453890306859	0.053184416965829	0.0275038849237455	0.0109769484083425	0	0.0504821919715907	Core
ASV_25	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_25	0.0358482594389747	0.0495570005960234	0.0404607467536573	0.21744905690081	0.0120780587683831	0.0384200808956148	0.218381676836914	0.395961606235877	0.119843161775242	0.0495828947711793	0.0136239782016349	0.0538290087892678	0.0964329453514499	0.282422051513782	0.0294247462115639	0.0073316470545108	0.35558344445316	0.841994615524879	14.3786159573037	0.00392183777318051	0.0154577883472057	0.1544952937358	0.0245744157991153	0.0520404180580251	0.0554355734694585	0.00483494699689355	0.100389179971671	0.316763368355026	0.0971522253931629	0.104445914423981	Core
ASV_283	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_283	0.17027923233513	0	0.00632199168025895	0.0226304448358309	0	0.00533612234661316	0	0	0.0221449320671643	0.00869875346862795	0.122615803814714	0	0.030858542512464	0.0677812923633077	0	0	0.143802128271498	0.0257425105383403	0.0796071220343544	0.00294137832988538	0.159334126040428	0.0142810775722168	0.0323935480988338	0.112754239125721	0.00461963112245487	0.0193397879875742	0.187026417481469	0.0737023678845852	0.106260246523772	0.10792744490478	Core
ASV_942	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_942	0.00256058995992677	0	0	0	0	0.00426889787729053	0	0	0.00521057225109748	0	0	0	0	0.0112968820605513	0.00679032604882244	0.0109974705817662	0	0	0.0134547248508768	0	0.0118906064209275	0.0272638753651412	0	0.0216835075241771	0.0496610345663899	0.170431881640498	0.01512713670806	0.112905755057237	0.0227700528265226	0	Soil associated
ASV_1122	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_1122	0	0	0	0	0	0.00747057128525843	0	0	0	0	0.00681198910081744	0.00420539131166155	0.0414661665011234	0.0112968820605513	0.015844094113919	0.030548529393795	0	0	0	0	0.0202140309155767	0.0220707562479714	0.0457977748983513	0.00867340300967084	0.0381119567602527	0.0858203091948605	0	0.00470440646071821	0	0.0156668871635971	Rhizhomorph_Soil associated
ASV_134	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_134	0.0409694393588283	0.00133937839448712	0.0202303733768286	0.101345035569156	0.0149537870465695	0.0234789383250979	0	0	0.336081910195787	0.0156577562435303	0.230634488127676	0	0.013500612349203	0.212381382738364	0	0.0024438823515036	0.0065364603759772	0.00643562763458506	0.287034130152038	0.00294137832988538	0.212841854934602	0.0311587147030185	0.073723247397346	0.647614091388756	0.0577453890306859	0.321523975293421	0.0371302446470564	0.232084052062098	0.402270933268565	0.0661490791351878	Core
ASV_1495	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium		ASV_1495	0	0	0	0	0	0	0	0	0.0547110086365235	0	0	0	0	0	0	0	0	0	0.067273624254384	0	0	0.00259655955858487	0	0	0	0	0	0.00470440646071821	0.173052401481571	0	Non-core
ASV_2509	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium		ASV_2509	0	0	0	0	0	0	0	0	0	0	0.0214091086025691	0	0	0	0	0	0	0	0.0852132573888864	0	0	0	0	0	0	0	0	0	0.0318780739571316	0	Non-core
ASV_2219	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter		ASV_2219	0	0	0	0	0	0.00426889787729053	0	0	0	0	0.00681198910081744	0	0.00771463562811599	0.0180750112968821	0.00339516302441122	0.0109974705817662	0.0143802128271498	0.00214520921152835	0	0	0.00594530321046373	0.0337552742616034	0.0268084535990349	0.0144556716827847	0	0.00241747349844677	0.00412558273856182	0.0188176258428728	0	0.0104445914423981	Rhizhomorph_Soil associated
ASV_555	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_555	0.0384088493989015	0.00133937839448712	0	0.0137750533783318	0.0212803892585797	0	0	0	0.0442898641343285	0.00434937673431397	0.0418450759050214	0	0.0183222596167755	0.00903750564844103	0	0	0.044447930556645	0.00643562763458506	0.0426066286944432	0.00294137832988538	0.0416171224732461	0.0194741966893866	0.0301595102989143	0.0505948508897466	0	0.0145048409906806	0.085262043263611	0.0470440646071821	0.139656324002672	0.0591860181735891	Core
ASV_68	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_68	0.528761826724877	0.00602720277519203	0.0404607467536573	0.0856021174224907	0	0.00747057128525843	0	0.00310964612227129	0.0195396459416155	0.0356648892213746	0.607240171272869	0	1.26809323137157	0.101671938544962	0.00565860504068537	0	0.211781316181661	0.036468556595982	0.0302731309144728	0.0333356210720344	0.642092746730083	0.041544952937358	0.934944819266342	0.160457955678911	0.0150138011479783	0.0229659982352443	0.308043511145949	0.0611572839893367	0.0546481267836541	0.59708247745709	Core
ASV_1104	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_1104	0	0	0	0	0	0.00426889787729053	0	0	0	0	0.00875827170105099	0	0	0.0338906461816539	0.0124489310895078	0.024438823515036	0	0.00643562763458506	0.0022424541418128	0	0.0130796670630202	0	0	0	0.0461963112245487	0.0181310512383508	0.0055007769847491	0.265014897287126	0	0.00522229572119904	Rhizhomorph_Soil associated
ASV_2130	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392187622558632	0.0225246967210477	0.0257882226308472	0	0	0	0	0	0	0	0.0316294676623073	0.0141132193821546	0.0394680915659724	0.0261114786059952	Non-core
ASV_471	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_471	0.0998630084371439	0	0.0151727800326215	0.00885539145749904	0	0	0	0.00621929224454257	0.0299607904438105	0.00608912742803956	0.0817438692098093	0	0.03857317814058	0.0225937641211026	0.00792204705695952	0	0.0418333464062541	0.0257425105383403	0.114365161232453	0.0107850538762464	0.0665873959571938	0.00778967867575463	0.0536169071980698	0.0289113433655695	0.0242530633928881	0.00846115724456371	0.0385054388932437	0.045475929120276	0.0364320845224361	0.0504821919715907	Core
ASV_1112	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_1112	0.0153635397595606	0	0	0.073794928812492	0.031633011060051	0	0	0	0	0	0.0291942390035033	0	0	0	0	0	0	0	0	0	0.159334126040428	0	0	0	0	0	0	0	0	0	Non-core
ASV_1460	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_1460	0	0	0	0.0177107829149981	0	0	0	0	0.0117237875649693	0	0	0	0.0028929883605435	0	0	0.0024438823515036	0.032682301879886	0	0.0190608602054088	0	0.0178359096313912	0.00389483933787731	0.0111701889995979	0.0101189701779493	0	0	0.0178775252004346	0.0580210130155245	0.0121440281741454	0.104445914423981	Soil associated
ASV_165	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_165	0.221491031533665	0.00803627036692271	0.0619555184665377	0.098393238416656	0	0.0352184074876469	0.00940399565326423	0.0114020357816614	0	0.0600213989335328	0.207279096924873	0	0.293156153868408	0.501581563488477	0.0260295831871527	0.0354362940968022	0.0470625147070358	0.0525576256824447	0.0033636812127192	0.0951045659996274	0.107015457788347	0.0181759169100941	0.325052499888298	0.13299217948162	0.00461963112245487	0.0507669434673822	0.0797612662788619	0.0203857613297789	0.00303600704353634	0.160150402116771	Core
ASV_150	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_150	0	0.056253892568459	0	0	0	0	0	0.00518274353711881	0	0	0	1.88906177719837	0	0	0	0	0	0.00214520921152835	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_379	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_379	0.0179241297194874	0	0.0252879667210358	0.00590359430499936	0	0	0	0	0	0.00347950138745118	0.0671467497080576	0	0.00675030617460149	0.549028468142793	0	0	0.104583366015635	0.0321781381729253	0.230972776606718	0.00294137832988538	0.0285374554102259	0	0.00558509449979894	0.00722783584139237	0	0	0.0948884029869219	0.0533166065548063	0.0273240633918271	0.087038262019984	Rhizhomorph_Soil associated
ASV_1977	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_1977	0	0	0	0	0	0	0	0	0	0.00695900277490236	0.0136239782016349	0	0	0	0	0	0.0470625147070358	0	0.0123334977799704	0.00392183777318051	0.00356718192627824	0.00389483933787731	0	0.0101189701779493	0	0	0.0316294676623073	0.0172494903559668	0.0106260246523772	0.0574452529331894	Soil associated
ASV_455	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_455	0.00384088493989015	0.00267875678897424	0	0.0373894305983293	0	0.0181428159784848	0	0	0.084671799080334	0	0	0.00504646957399386	0.001928658907029	0.0316312697695436	0	0	0.0692864799853583	0.0203794875095194	0.0986679822397632	0	0.00356718192627824	0.0571243102888673	0	0.173468060193417	0.0219432478316606	0.0423057862228185	0.0825116547712364	0.0595891485024306	0.168498390916267	0.00696306096159872	Core
ASV_321	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_321	0.0742571088378762	0	0.00758639001631074	0.138734466167485	0.0724683526102986	0.0149411425705169	0.00940399565326423	0	0.0234475751299386	0	0.0447644998053717	0.00504646957399386	0.0540024493968119	0.0632625395390872	0.0633763764556761	0.0500995882058238	0.0156875049023453	0.0193068829037552	0.0246669955599408	0.0147068916494269	0.0594530321046373	0.020772476468679	0.0569679638979491	0.0318024777021264	0.123575132525668	0.0616455742103927	0.0206279136928091	0.0156813548690607	0.0273240633918271	0	Core
ASV_524	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_524	0.0217650146593775	0	0	0.0993771708008226	0	0.0032016734079679	0	0	0.0156317167532924	0	0.0253016738030362	0	0.00482164726757249	0.151378219611387	0.0531908873824425	0.00977552940601439	0.0065364603759772	0.0171616736922268	0.0257882226308472	0	0.0285374554102259	0.0220707562479714	0.00223403779991957	0.163349090015468	0.0912377146684837	0.0145048409906806	0.0137519424618727	0.0815430453191156	0.00910802113060902	0	Rhizhomorph_Soil associated
ASV_458	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_458	0.00640147489981692	0	0.0113795850244661	0.0551002135133274	0	0	0	0	0.151106595281827	0.00434937673431397	0.00389256520046711	0	0	0.0316312697695436	0	0	0.0588281433837948	0.0278877197498686	0.206305781046778	0	0.00594530321046373	0.0233690360272639	0	0.0260202090290125	0	0.0108786307430105	0.070134906555551	0.068997961423867	0.145728338089744	0.0557044876927898	Core
ASV_783	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter		ASV_783	0	0	0	0	0	0	0.00417955362367299	0	0.0312634335065849	0	0.0272479564032698	0	0.0028929883605435	0.0271125169453231	0.0905376806509659	0	0	0.0117986506634059	0.0235457684890344	0.00196091888659026	0.0261593341260404	0.00259655955858487	0.0122872078995577	0.0231290746924556	0.123575132525668	0.00725242049534032	0.0178775252004346	0.112905755057237	0.0136620316959135	0	Rhizhomorph_Soil associated
ASV_2018	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_2018	0	0	0	0	0	0.00747057128525843	0.00313466521775474	0	0.00260528612554874	0	0	0	0	0.0158156348847718	0.0633763764556761	0.030548529393795	0.00784375245117264	0.00536302302882089	0.011212270709064	0	0	0	0	0	0.0115490778061372	0.0169223144891274	0.00687597123093637	0.00627254194762427	0.00607201408707268	0	Rhizhomorph_Soil associated
ASV_331	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_331	0.0832191736976199	0	0	0	0	0.0032016734079679	0	0.00207309741484752	0.0156317167532924	0.00695900277490236	0.124562086414947	0.013457252197317	0.217938456494277	0	0	0.006109705878759	0.0601354354589902	0.0225246967210477	0.0515764452616944	0	0.133174791914388	0.0843881856540084	0.116169965595818	0.0101189701779493	0	0.0108786307430105	0.0797612662788619	0.0344989807119335	0.0318780739571316	0.0208891828847962	Core
ASV_640	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_640	0.0780979937777664	0	0	0	0	0.00853779575458106	0	0	0.0234475751299386	0.00521925208117677	0.0418450759050214	0	0.01928658907029	0.0293718933574333	0	0	0.0875885690380945	0.0289603243556328	0.0100910436381576	0.0127459727628367	0.0665873959571938	0.00778967867575463	0.00781913229971851	0.0375847463752403	0.0173236167092058	0.015713577739904	0.0591333525860528	0.0611572839893367	0.0273240633918271	0.0522229572119904	Rhizhomorph_Soil associated
ASV_539	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_539	0.0652950439781326	0	0	0.0501805515924946	0	0	0	0.00621929224454257	0.0286581473810361	0.00695900277490236	0.0457376411054885	0	0.00385731781405799	0.0564844103027564	0	0	0.0496770988574267	0.00429041842305671	0.0291519038435664	0.00294137832988538	0.0618311533888228	0.0168776371308017	0.0089361511996783	0.153230119837518	0.0161687089285921	0.015713577739904	0.100389179971671	0.0344989807119335	0.0364320845224361	0.0313337743271942	Core
ASV_1106	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter	ASV_1106	0.0204847196794141	0	0	0	0	0.00213444893864526	0	0	0	0.00782887812176515	0.0253016738030362	0	0.0106076239886595	0.0158156348847718	0.00679032604882244	0.0024438823515036	0.0196093811279316	0.00429041842305671	0.005606135354532	0	0.0439952437574316	0.0142810775722168	0.0178723023993566	0.0260202090290125	0.0207883400510469	0.0592281007119459	0.0165023309542473	0.0250901677904971	0.018216042261218	0.0278522438463949	Rhizhomorph_Soil associated
