Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_4626	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	mle1-8	mle1-8		ASV_4626	0	0.0195245765607458	0	0.00786142920782998	0	0.0173530772790375	0	0.0413304039503165	0	0	0.00537750053775005	0	0.019919657381893	0	0	0.0193151403106978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4159	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190		ASV_4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00484042724837846	0	0	0	0	0	0	0	0	0	0.00388658932353913	0	0	0.0775426043741078	0.0337729745102919	0.00546851502474503	0	0	0	0.0151551891367604	0.0305756966890888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1035	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_1035	0	0.0439302972616781	0.054416073670992	0.0471685752469799	0	0.0723044886626562	0.062070282658518	0.030453981858128	0.00896169770401305	0.0832547910775998	0.0483975048397505	0	0.0232396002788752	0.0343267910508036	0.0480587690089595	0.0579454209320935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128029497996338	0	0	0.0206625800674978	0	0	0	0	0.0273555043182617	0	0.0194628260023355	0	0	0.00451875282422051	0	0	0.0156875049023453	0.00321781381729253	0.0403641745526304	0	0.0404280618311534	0.0142810775722168	0.00223403779991957	0.00433670150483542	0	0.00604368374611693	0.0233783021851837	0.0297945742512153	0.138138320480904	0.0348153048079936	Soil associated
ASV_3851	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_3851	0	0	0	0.00786142920782998	0	0.00578435909301249	0.0549083269671505	0.00870113767375084	0	0.0486961985548225	0.0107550010755001	0	0	0	0.010298307644777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3441	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_3441	0	0.00488114414018646	0.0251151109250733	0.0235842876234899	0	0.0202452568255437	0	0.0174022753475017	0.0179233954080261	0.0141376060320452	0.00537750053775005	0	0	0.0040384460059769	0.00343276921492568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2004	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616503806911008	0.0068073519400953	0.167801477943786	0.0439357659102392	0	0	0.00605730207765461	0	0.033178500331785	0	0	0	0.0136030626323869	0	0.00821692686935086	0.0264349787639004	0.0462156493298731	0.0328110901484702	0	0	0	0.00909311348205626	0.00873591333973967	0	0	0	0	0	0	0	0	0	0.0677374392642672	0	0	0	0	0	0	0	0	0	0.039242947481724	0	0	0.0155793573515093	0	0	0	0	0	0.00313627097381214	0.0880442042625539	0	Non-core
ASV_2861	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068073519400953	0.0806737874729743	0.0263614595461435	0	0	0	0	0	0	0	0	0	0.00396927778990613	0	0.019385651093527	0.0302179245618401	0.0273425751237252	0	0	0	0.0212172647914646	0.0502315017035031	0.0177730383008975	0	0	0	0	0	0	0	0	0.0508030794482004	0	0	0	0	0	0	0	0.0104583366015635	0.00965344145187759	0.0156971789926896	0	0	0	0	0	0	0	0.00962635972331092	0.00627254194762427	0.0212520493047544	0.0087038262019984	Non-core
ASV_2420	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_soil	ASV_2420	0	0	0	0.01048190561044	0	0.0260296159185562	0.0525210084033613	0.00652585325531313	0.00896169770401305	0.0754005655042413	0.0215100021510002	0	0.0298794860728395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00673480039735322	0.00930405656866394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632199168025895	0	0	0	0	0	0	0	0	0	0.0414661665011234	0	0	0	0	0	0	0	0	0	0.0793083418971449	0	0.00577453890306859	0	0	0	0	0	Non-core
ASV_6043	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_6043	0	0	0.00837170364169108	0.01310238201305	0	0	0	0.0174022753475017	0	0.0345585925227773	0.0134437513443751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3897	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_3897	0	0.0244057207009323	0	0.01572285841566	0	0.00578435909301249	0	0.0239281286028148	0	0.0863964813069431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5942	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212172647914646	0.0895431117323316	0.00592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1371	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_1371	0	0.0927417386635427	0	0.0262047640260999	0.062032906980179	0.02313743637205	0	0.030453981858128	0	0.0219918316054037	0.0161325016132502	0	0.0497991434547326	0.0161537840239076	0.0549243074388109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313570787340844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4230	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_4230	0	0.0195245765607458	0	0	0	0.00578435909301249	0	0.0108764220921886	0	0.00785422557335847	0.0188212518821252	0	0.019919657381893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1218	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_1218	0	0.0463708693317714	0.0418585182084554	0.0786142920782998	0	0.034706154558075	0.0549083269671505	0.0413304039503165	0.0215080744896313	0.0581212692428527	0.0457087545708755	0	0.0531190863517148	0.0302883450448267	0.0240293845044798	0.0331116691040534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256058995992677	0	0	0.0531323487449942	0	0	0	0	0.010421144502195	0	0	0	0	0.0451875282422052	0	0	0	0.00750823224034924	0.0538188994035072	0	0.00475624256837099	0.00649139889646219	0	0.0650505225725313	0.0161687089285921	0.0290096819813613	0.00687597123093637	0.0109769484083425	0.0425040986095088	0.00696306096159872	Soil associated
ASV_4629	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_4629	0	0.0122028603504661	0	0.01834333481827	0	0.0289217954650625	0	0.00435056883687542	0	0.00942507068803016	0.00537750053775005	0	0.0132797715879287	0.00605766900896535	0.0120146922522399	0.0248337518280401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5694	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5694	0	0.0122028603504661	0	0.00786142920782998	0	0	0	0.00435056883687542	0	0.0188501413760603	0.0241987524198752	0	0.0132797715879287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1560	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_1560	0	0.0268462927710255	0	0.02096381122088	0.224500044309219	0.0404905136510875	0.00716195569136746	0.0174022753475017	0	0.061262959472196	0.0295762529576253	0	0.0995982869094652	0	0.00514915382238852	0.0110372230346845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632199168025895	0	0	0.0128066936318716	0	0	0.00390792918832311	0.00260962604058838	0.00583884780070066	0	0.00867896508163049	0.0248531405332128	0.0215026991546044	0.018329117636277	0	0.00750823224034924	0.005606135354532	0.0352965399586246	0.00475624256837099	0.00778967867575463	0.00670211339975872	0.0057822686731139	0.00577453890306859	0.0314271554798081	0.0137519424618727	0.0156813548690607	0	0.0156668871635971	Rhizhomorph_Soil associated
ASV_2578	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_2578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806737874729743	0	0	0	0	0	0	0	0	0.0558243394119836	0	0	0.0191728293618187	0	0	0	0	0	0	0.0803225024248303	0.150694505110509	0.0385082496519447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14930217461863	0	0	0	0	0	0	0	0	Non-core
ASV_5801	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484042724837846	0	0	0	0	0	0	0	0	0.00620270437910929	0	0.0258003056343898	0.00547795124623391	0	0.00355504994845178	0	0	0	0	0.00606207565470417	0.0131038700096095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3995	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_3995	0	0.0268462927710255	0.0125575554625366	0	0.0443092192715564	0	0	0	0	0.0329877474081056	0.0107550010755001	0	0	0.0040384460059769	0.0120146922522399	0.00827791727601336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5111	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5111	0	0	0	0.01310238201305	0.0354473754172452	0.011568718186025	0	0.0130517065106263	0	0.0298460571787622	0.0215100021510002	0	0.0132797715879287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3374	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_3374	0	0	0.0669736291335287	0.01310238201305	0	0	0	0.0174022753475017	0.0430161489792626	0.0235626767200754	0.0134437513443751	0	0.0165997144849109	0.0141345610209191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4606	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_4606	0	0	0.0293009627459188	0.01310238201305	0	0.011568718186025	0.0381970970206264	0.015226990929064	0	0.0361294376374489	0	0	0	0.0121153380179307	0.0154474614671656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5582	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5582	0	0.00732171621027969	0	0.01572285841566	0	0.00578435909301249	0	0.0108764220921886	0	0.00785422557335847	0.0268875026887503	0	0	0.0100961150149422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4957	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_4957	0	0	0.00837170364169108	0.0366866696365399	0	0.0173530772790375	0	0.0195775597659394	0	0	0	0	0	0.0161537840239076	0.0240293845044798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454655674102813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5702	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5702	0	0	0	0	0	0	0	0	0	0.00942507068803016	0.0241987524198752	0	0	0.0121153380179307	0	0.0220744460693689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1575	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_1575	0	0.0195245765607458	0.0627877773126831	0.0786142920782998	0	0.034706154558075	0.078781512605042	0	0	0.0722588752748979	0.0564637556463756	0	0	0.0302883450448267	0.0205966152895541	0.0137965287933556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0508030794482004	0	0	0	0	0	0	0	0.0261458415039088	0.0160890690864627	0.0549401264744136	0	0	0	0	0.00433670150483542	0	0.00362621024767016	0.0481317986165546	0.0125450838952485	0.0516121197401178	0.00522229572119904	Non-core
ASV_800	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_800	0	0.0536925855420511	0.0711594809543742	0.0235842876234899	0	0.0636279500231374	0	0.0435056883687542	0.114709730611367	0.108388312912347	0.0349537534953753	0.0033479527269075	0.07635868663059	0.0504805750747112	0.0223129998970169	0.0275930575867112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384088493989015	0	0.0379319500815537	0.0364054982141627	0	0.0032016734079679	0	0.00310964612227129	0	0.0130481302029419	0.0291942390035033	0	0.0655744028389859	0.0338906461816539	0.00679032604882244	0.0024438823515036	0.0104583366015635	0.00214520921152835	0	0.0156873510927221	0.0190249702734839	0	0.123989097895536	0.0231290746924556	0	0	0.0055007769847491	0.00470440646071821	0	0.0295930090867946	Rhizhomorph_Soil associated
ASV_1661	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_1661	0	0.0170840044906526	0	0	0.0561250110773048	0.0607357704766312	0	0.030453981858128	0	0.0754005655042413	0.00806625080662508	0	0.0132797715879287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035171362694908	0	0	0	0	0	0	0	0	0	0.130062340225142	0	0	0	0	0.0159012388510632	0	0	0	0	0.0667921549577995	0	Non-core
ASV_2959	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_2959	0	0	0	0	0	0	0.0286478227654698	0	0	0	0	0	0	0.018173007026896	0.00514915382238852	0.0358709748627245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2850	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_2850	0	0.0122028603504661	0	0.01834333481827	0	0.0289217954650625	0	0.0282786974396902	0	0.0361294376374489	0.0215100021510002	0	0.0464792005577504	0.0100961150149422	0.0120146922522399	0.0386302806213957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179241297194874	0	0	0	0	0	0	0	0	0	0.0126508369015181	0	0	0.0406687754179846	0	0	0.0104583366015635	0	0	0	0.0273483947681332	0	0	0.0130101045145063	0.0127039855867509	0	0.00412558273856182	0	0	0	Non-core
ASV_3907	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_3907	0	0	0	0.0288252404287099	0	0.0260296159185562	0	0	0	0.0424128180961357	0.0161325016132502	0	0.0298794860728395	0.0100961150149422	0.0085819230373142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5645	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5645	0	0	0.0167434072833822	0	0	0.0260296159185562	0	0.0108764220921886	0	0	0.0295762529576253	0	0.0165997144849109	0	0	0.00551861151734224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2865	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_2865	0	0.0414897251915849	0	0.0419276224417599	0	0	0	0.0239281286028148	0	0.0219918316054037	0.0215100021510002	0	0.0165997144849109	0	0.0085819230373142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651321531387185	0	0	0	0	0	0.0101854890732337	0	0	0	0.0033636812127192	0	0.00594530321046373	0	0	0.00867340300967084	0.0542806656888447	0	0.00687597123093637	0.0203857613297789	0.0106260246523772	0	Non-core
ASV_5912	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5912	0	0	0	0	0	0	0	0	0	0.0911090166509582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3705	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_3705	0	0	0	0	0	0.0202452568255437	0	0	0.0663165630096966	0	0.0430200043020004	0	0.0497991434547326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5012	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5012	0	0	0	0	0.00886184385431129	0.101226284127719	0	0	0	0	0.0322650032265003	0	0.0497991434547326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_498	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_498	0	0.119588031434568	0.0586019254918376	0.18081287178009	0.0502171151744306	0.112795002313744	0.0119365928189458	0.115290074177199	0	0.0848256361922714	0.115616261561626	0	0.096278344012483	0.00605766900896535	0.0480587690089595	0.0275930575867112	0	0	0	0	0	0	0	0	0	0	0	0	0.00673480039735322	0.0775338047388661	0	0	0	0	0	0	0	0	0	0.034856935014549	0.100463003407006	0.0533191149026926	0.00640147489981692	0	0	0.0265661743724971	0	0	0.0146284376828555	0	0.0547110086365235	0.00173975069372559	0.00778513040093421	0.00420539131166155	0.0144649418027175	0.0451875282422052	0.0486640033498942	0	0.0601354354589902	0.0493398118651521	0.0291519038435664	0.00882413498965615	0.0202140309155767	0.0246673158065563	0.0357446047987132	0.0216835075241771	0.0658297434949819	0.00362621024767016	0.085262043263611	0.133291516387016	0.0910802113060902	0.0313337743271942	Rhizhomorph_Soil associated
ASV_5017	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5017	0	0	0	0	0	0	0.0381970970206264	0	0	0.0172792962613886	0.0161325016132502	0	0.0165997144849109	0.0100961150149422	0.0171638460746284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4308	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_4308	0	0.00732171621027969	0	0	0.0472631672229935	0.0173530772790375	0	0	0	0.00785422557335847	0.0215100021510002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5850	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage		ASV_5850	0	0	0	0	0	0	0	0	0.105748032907354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4455	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Pirellula	ASV_4455	0	0.0122028603504661	0	0	0.0708947508344903	0.011568718186025	0	0.015226990929064	0	0.0157084511467169	0.00537750053775005	0	0.00663988579396434	0	0.00686553842985136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5510	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_Planctomycetaceae	ASV_5510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00930405656866394	0	0	0	0.00352466383518672	0	0.0109370300494901	0	0	0	0.0439500484966052	0.0502315017035031	0.0118486922005984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1924	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	ASV_1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129078059956759	0.054919707387799	0.0140635987186499	0	0.0363438124659277	0	0.0525326255253263	0	0.00336740019867661	0.00930405656866394	0.00388658932353913	0.0258003056343898	0.0328677074774034	0.0264349787639004	0.00711009989690355	0.0300768326360977	0	0	0.00417092448541219	0.0181862269641125	0.0152878483445444	0	0	0	0	0	0	0	0	0	0.024750218192713	0	0	0	0	0	0	0	0	0.00429041842305671	0.050455218190788	0.00392183777318051	0.00594530321046373	0	0	0	0	0	0.00687597123093637	0	0.113850264132613	0.0104445914423981	Non-core
ASV_5511	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_Pasteuria	ASV_5511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00930405656866394	0	0	0	0	0	0.0136712875618626	0	0	0	0.0409190106692532	0.0545994583733729	0.0148108652507479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4152	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula		ASV_4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274290877408113	0.0241646712506316	0	0	0	0	0.011059500110595	0	0	0	0	0.0357235001091551	0	0.00704932767037344	0.00888762487112944	0	0	0	0	0.00606207565470417	0.0393116100288285	0.0355460766017951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
