Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	Shared
ASV_2857	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_2857	0	0	0.0215776332418853	0	0.0338829907386492	0.0131807297730718	0	0	0	0	0.011059500110595	0	0	0	0.0116597679706174	0.00992319447476532	0.0301287318542865	0	0.0444381243556472	0.00546851502474503	0	0.0335182423033736	0	0.034856935014549	0.0152878483445444	0.0177730383008975	Rhizhomorph_Soil associated
ASV_4619	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4619	0	0	0	0	0.0354964664881087	0.0131807297730718	0	0.00897330441935243	0	0	0.00829462508294625	0	0	0.00930405656866394	0	0	0	0.044058297939834	0	0.0109370300494901	0	0.00670364846067472	0	0.00454655674102813	0.00873591333973967	0	Rhizhomorph
ASV_3015	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3015	0	0.0280720417239189	0	0	0.0645390299783794	0.0175743063640957	0.00312524415969998	0	0	0	0	0	0	0	0.00971647330884782	0.0277849445293429	0	0.0458206298574274	0	0.0164055450742351	0	0.00502773634550604	0	0.0106086323957323	0.0109198916746746	0.0148108652507479	Rhizhomorph
ASV_5448	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5448	0	0	0.0154125951727752	0	0.0177482332440543	0.00659036488653588	0	0	0	0	0	0	0	0	0	0	0	0.0140986553407469	0.0284403995876142	0.0164055450742351	0	0.0184350332668555	0.00834184897082438	0	0.00436795666986984	0	Rhizhomorph
ASV_4795	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4795	0	0	0	0	0.0225886604924328	0.00659036488653588	0.0234393311977498	0.0149555073655874	0.0181719062329638	0	0	0	0	0	0	0	0.00547795124623391	0.0158609872583402	0.0124426748195812	0.00546851502474503	0	0	0.0187691601843549	0	0	0	Soil associated
ASV_5452	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5452	0	0	0	0	0.0112943302462164	0	0	0	0	0	0	0	0.0168370009933831	0	0	0	0	0.0123363234231535	0.0266628746133883	0	0	0	0	0.0151551891367604	0.026207740019219	0.00888651915044877	Rhizhomorph
ASV_3481	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3481	0	0.01181980704165	0.0123300761382202	0.010211027910143	0.0645390299783794	0.0263614595461435	0	0.00299110147311748	0	0	0.0055297500552975	0	0	0	0	0	0	0.0158609872583402	0	0.0246083176113526	0	0	0	0.0227327837051406	0.0240237616842841	0	Rhizhomorph
ASV_3806	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3806	0	0	0.0184951142073302	0.00340367597004765	0.0225886604924328	0	0.00781311039924994	0	0.0333151614271004	0	0	0	0	0	0	0	0	0	0.0302179245618401	0.0300768326360977	0	0	0.0187691601843549	0.0227327837051406	0.0240237616842841	0.0177730383008975	Soil associated
ASV_4743	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_4743	0	0	0.00924755710366511	0	0	0	0.0156262207984999	0.0209377103118223	0	0.00670106546940964	0	0	0	0.0124054087582186	0.0136030626323869	0	0.00821692686935086	0.00352466383518672	0	0	0	0.0251386817275302	0.0375383203687097	0	0	0	Non-core
ASV_5869	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5869	0	0.00590990352082502	0	0	0.0112943302462164	0.00439357659102392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435737149943857	0.0375383203687097	0	0	0	Non-core
ASV_2226	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Planctomycetaceae	ASV_2226	0	0.00295495176041251	0	0.0187202178352621	0.0806737874729743	0.0263614595461435	0.0218767091178998	0.0149555073655874	0	0	0	0	0	0	0	0.0138924722646714	0.0219118049849356	0.0370089702694606	0.0142201997938071	0.0164055450742351	0.0033608361760406	0	0	0.034856935014549	0.0327596750240238	0.00592434610029918	Rhizhomorph_Stipe
ASV_5503	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Planctomycetaceae	ASV_5503	0	0.0206846623228876	0.0339077093801054	0.00340367597004765	0.0177482332440543	0	0	0	0.00605730207765461	0	0.0276487502764875	0	0	0	0	0	0	0.00352466383518672	0	0	0	0.00335182423033736	0.0229400846697671	0	0	0	Non-core
ASV_2595	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2595	0	0	0	0	0.0645390299783794	0.0153775180685837	0.0171888428783499	0.0164510581021461	0.0363438124659277	0	0.055297500552975	0	0	0	0	0	0.0109559024924678	0	0	0.0164055450742351	0.0084020904401015	0.0167591211516868	0.0291964713978853	0	0.0283917183541539	0.0177730383008975	Rhizhomorph_Soil associated
ASV_4297	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4297	0	0	0	0	0.00806737874729743	0.00439357659102392	0.0125009766387999	0.0194421595752636	0.00908595311648192	0	0.0055297500552975	0	0	0	0	0	0.00821692686935086	0.0105739915055602	0.0284403995876142	0.0164055450742351	0	0	0.00834184897082438	0.0227327837051406	0.0196558050144143	0	Rhizhomorph_Soil associated
ASV_3482	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_3482	0	0.01181980704165	0.0277426713109953	0	0.0112943302462164	0.0175743063640957	0.00937573247909993	0.0134599566290286	0	0.00446737697960642	0.0165892501658925	0	0	0	0.00777317864707826	0	0	0.0176233191759336	0	0.0109370300494901	0.0033608361760406	0.0150832090365181	0.0563074805530646	0.00757759456838021	0.00655193500480475	0	Core
ASV_4127	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4127	0.0077043086346039	0.00295495176041251	0.0123300761382202	0	0.0225886604924328	0.0175743063640957	0.00468786623954997	0.0373887684139684	0.00908595311648192	0	0.0055297500552975	0	0	0	0	0	0	0.0299596425990871	0	0	0	0	0.0291964713978853	0	0	0	Soil associated
ASV_4287	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4287	0	0.00443242764061877	0	0	0	0	0.00625048831939995	0.028415463994616	0.0545157186988915	0	0.0138243751382438	0	0	0	0	0	0	0	0	0	0.016804180880203	0.0134072969213494	0.0479656315822402	0	0	0	Non-core
ASV_3260	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Gemmata	ASV_3260	0	0	0.0154125951727752	0	0.0338829907386492	0.0153775180685837	0.0156262207984999	0.00897330441935243	0	0.0156358194286225	0	0	0	0	0.0116597679706174	0	0.0246507806080526	0.0299596425990871	0.0231078246649365	0.0109370300494901	0	0	0.00625638672811829	0.00909311348205626	0.0174718266794793	0	Core
ASV_5807	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5807	0	0	0	0	0	0	0	0	0.0212005572717911	0	0	0	0	0	0	0	0	0.0176233191759336	0	0	0.0084020904401015	0.0268145938426989	0.0458801693395341	0	0	0	Non-core
ASV_5350	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5350	0	0	0	0	0	0	0.00468786623954997	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117629266161421	0.0972029026797835	0	0	0	0	Non-core
ASV_6000	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_6000	0	0.00590990352082502	0.0277426713109953	0	0.0290425634902707	0.0109839414775598	0.0140635987186499	0.00897330441935243	0	0	0.0055297500552975	0	0	0	0	0	0	0.00704932767037344	0	0	0	0	0	0	0	0	Non-core
ASV_1054	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1054	0.0077043086346039	0.0827386492915503	0.080145494898431	0.0068073519400953	0.0806737874729743	0.0153775180685837	0.0468786623954996	0.107679653032229	0.0484584166212369	0	0.0165892501658925	0	0	0.00930405656866394	0	0	0	0.0264349787639004	0.0142201997938071	0	0.0067216723520812	0.108934287485964	0.0729911784947134	0	0	0	Core
ASV_1347	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1347	0.00963038579325488	0.138882732739388	0.141795875589532	0.00340367597004765	0.0322695149891897	0	0.00781311039924994	0	0.0121146041553092	0	0	0	0	0	0.0155463572941565	0.0734316391132633	0.0410846343467543	0.044058297939834	0.015997724768033	0.0164055450742351	0	0.0234627696123615	0.0125127734562366	0.00757759456838021	0.0240237616842841	0	Core
ASV_5909	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5909	0	0	0	0	0.0290425634902707	0.00439357659102392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109370300494901	0	0	0	0.0197017458777886	0.026207740019219	0	Non-core
ASV_6073	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Planctomycetia	ASV_6073	0	0.0162522346822688	0.0154125951727752	0	0.00484042724837846	0	0	0	0	0	0	0	0.0235718013907363	0.0124054087582186	0	0.00793855557981225	0	0.00704932767037344	0.0142201997938071	0	0	0	0	0.00454655674102813	0	0	Rhizhomorph
ASV_1336	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1336	0.0250390030624627	0.075351269890519	0.132548318485867	0	0.114556778211623	0.0373454010237033	0.0156262207984999	0.00448665220967621	0.00605730207765461	0	0.02211900022119	0	0	0	0.0174896519559261	0	0.0109559024924678	0.0088116595879668	0	0.0164055450742351	0	0.0569810119157351	0.0667347917665951	0	0	0	Rhizhomorph_Soil associated
ASV_4053	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_4053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00971647330884782	0.0476313334788735	0.0465625855929882	0.0334843064342738	0.047993174304099	0.0191398025866076	0	0	0	0	0	0	Non-core
ASV_5404	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5404	0	0	0	0	0.053244699732163	0.0131807297730718	0	0	0	0	0	0	0	0	0	0.0277849445293429	0	0	0.00355504994845178	0	0	0	0	0.0121241513094083	0.00655193500480475	0	Rhizhomorph
ASV_4697	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4697	0	0.0221621382030938	0	0	0.0161347574945949	0	0.00625048831939995	0.0418754206236447	0	0	0	0	0	0	0.0116597679706174	0	0.00547795124623391	0	0	0.00820277253711755	0	0.00335182423033736	0	0.00757759456838021	0.0109198916746746	0	Rhizhomorph
ASV_6192	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_Zavarzinella	ASV_6192	0	0	0	0	0.00806737874729743	0.00439357659102392	0	0	0	0	0	0	0	0	0	0	0.00547795124623391	0.00704932767037344	0	0	0	0	0	0.00909311348205626	0.0414955883637634	0.0118486922005984	Non-core
ASV_5735	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5735	0	0	0	0	0.00968085449675691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248853496391624	0	0	0	0	0.0121241513094083	0.0545994583733729	0.0236973844011967	Non-core
ASV_1270	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1270	0	0	0	0	0.238794410920004	0.0659036488653588	0.0390655519962497	0.0687953338817019	0.0181719062329638	0	0	0	0.0101022005960298	0	0.0252628306030043	0.0158771111596245	0.00821692686935086	0.0405336341046473	0.047993174304099	0.00546851502474503	0	0	0	0	0	0	Rhizhomorph
ASV_5028	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5028	0.00963038579325488	0.069441366369694	0.0400727474492155	0	0	0	0.0140635987186499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2791	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00582988398530869	0	0	0.0123363234231535	0.047993174304099	0.0136712875618626	0	0	0	0.0954776915615907	0.0873591333973967	0.0236973844011967	Non-core
ASV_3729	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Zavarzinella		ASV_3729	0	0	0	0	0.0258156119913518	0	0	0	0	0	0	0	0	0	0	0	0	0.0264349787639004	0.0373280244587436	0.00820277253711755	0	0	0	0.0242483026188167	0.0393116100288285	0.00888651915044877	Non-core
ASV_4552	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547795124623391	0.00528699575278008	0.0248853496391624	0	0	0	0	0.0394034917555771	0.0851751550624618	0	Non-core
ASV_3516	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155067609477732	0	0	0	0.0757802724565145	0.0231078246649365	0.00820277253711755	0	0	0	0.0272793404461688	0.052415480038438	0.0325839035516455	Non-core
ASV_3761	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmataceae		ASV_3761	0	0	0	0	0.0242021362418923	0	0.0390655519962497	0.0164510581021461	0.0605730207765461	0	0.00829462508294625	0	0	0	0	0	0.0164338537387017	0	0	0	0	0	0.0563074805530646	0	0	0	Non-core
ASV_6269	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata		ASV_6269	0	0	0	0	0.00322695149891897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0746560489174873	0	0	0	0	0.0106086323957323	0	0	Non-core
ASV_2915	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_2915	0	0	0	0.00340367597004765	0.127464584207299	0.0461325542057512	0	0	0.00605730207765461	0	0	0	0	0	0	0.0377081390041082	0.0136948781155848	0.0140986553407469	0.00888762487112944	0	0	0	0	0.00454655674102813	0	0	Non-core
ASV_6354	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6354	0	0	0	0	0	0.00878715318204785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212172647914646	0.0677033283829824	0.00888651915044877	Non-core
ASV_3243	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3243	0	0.00886485528123753	0.0246601522764403	0	0.00968085449675691	0	0.00625048831939995	0	0.0212005572717911	0	0.00829462508294625	0	0	0.00620270437910929	0	0.00595391668485919	0.0109559024924678	0	0	0	0.0184845989682233	0.0854715178736027	0.0375383203687097	0.00757759456838021	0	0.00592434610029918	Rhizhomorph_Soil associated
ASV_3885	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3885	0	0.00295495176041251	0	0	0	0	0.0109383545589499	0.0179466088387049	0.0272578593494458	0.00670106546940964	0.0193541251935413	0	0	0	0	0	0	0	0	0.0109370300494901	0.0302475255843654	0.0251386817275302	0.0563074805530646	0	0	0	Non-core
ASV_5562	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5562	0	0.00295495176041251	0.0431552664837705	0	0	0.0175743063640957	0	0	0.00908595311648192	0	0.011059500110595	0	0	0.00930405656866394	0	0	0	0	0.00355504994845178	0.0191398025866076	0	0	0	0.0166707080504365	0.00873591333973967	0.0177730383008975	Soil associated
ASV_6003	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6003	0	0	0	0	0.0209751847429733	0	0	0	0	0	0	0	0.0134696007947064	0	0	0	0	0.00528699575278008	0.015997724768033	0.0136712875618626	0	0.0134072969213494	0	0.0136396702230844	0.00436795666986984	0	Rhizhomorph
ASV_4987	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4987	0	0	0	0	0.00806737874729743	0	0	0	0	0	0	0	0	0	0	0	0.00547795124623391	0	0	0.00820277253711755	0	0	0	0.0545586808923375	0.052415480038438	0.00888651915044877	Non-core
ASV_5128	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5128	0	0	0	0.00510551395507148	0.00484042724837846	0.00659036488653588	0	0	0	0	0	0	0	0	0	0.0337388612142021	0	0.019385651093527	0.0231078246649365	0	0	0	0	0.0151551891367604	0.026207740019219	0	Rhizhomorph
ASV_6276	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6276	0	0	0	0	0.00645390299783794	0.00439357659102392	0	0	0	0	0.0055297500552975	0	0	0	0	0.00396927778990613	0	0.0281973106814938	0.0462156493298731	0	0	0	0	0	0	0	Non-core
ASV_5631	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5631	0.00385215431730195	0	0	0	0	0	0	0	0	0	0	0	0	0.00620270437910929	0	0	0	0	0	0	0	0	0	0	0.00436795666986984	0	Non-core
ASV_3403	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3403	0.00963038579325488	0	0	0	0.00645390299783794	0.00439357659102392	0.00625048831939995	0.0149555073655874	0.00605730207765461	0	0	0	0	0	0	0.00992319447476532	0	0.0299596425990871	0.0870987237370685	0.00546851502474503	0.0067216723520812	0.0251386817275302	0.00625638672811829	0	0	0	Rhizhomorph
ASV_3454	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3454	0	0	0	0	0.0467907967343251	0.0131807297730718	0	0.0104688551559112	0.0242292083106184	0	0	0	0.00673480039735322	0	0.0116597679706174	0.0357235001091551	0.0164338537387017	0.00352466383518672	0.0142201997938071	0.0109370300494901	0	0.00335182423033736	0.00417092448541219	0.0106086323957323	0.026207740019219	0	Rhizhomorph_Soil associated
ASV_1721	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_1721	0	0.0339819452447439	0.0924755710366511	0	0.0822872632224338	0.0219678829551196	0.0140635987186499	0	0.0514870676600642	0.00446737697960642	0.02211900022119	0	0	0	0.0174896519559261	0.0258003056343898	0.0219118049849356	0.0088116595879668	0.0106651498453553	0.0191398025866076	0.0050412542640609	0.00670364846067472	0.0458801693395341	0.0136396702230844	0.0305756966890888	0	Core
ASV_5227	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5227	0	0	0	0	0.0435638452354061	0.0307550361371675	0.00468786623954997	0	0	0	0	0	0	0	0	0	0	0.0264349787639004	0	0.0218740600989801	0	0	0	0.00303103782735209	0	0	Non-core
ASV_4550	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_4550	0	0	0	0	0.0354964664881087	0.0197710946596077	0	0	0	0	0	0	0	0	0.00777317864707826	0	0	0.0211479830111203	0.00711009989690355	0.0300768326360977	0	0	0	0.0287948593598448	0.00873591333973967	0	Non-core
ASV_4019	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_4019	0	0	0	0	0.00645390299783794	0.00659036488653588	0	0.0538398265161146	0.0363438124659277	0	0	0	0	0	0	0.0119078333697184	0	0.00528699575278008	0.015997724768033	0.00820277253711755	0.0033608361760406	0.0284905059578676	0	0.00454655674102813	0	0	Rhizhomorph
ASV_3984	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		uncultured_planctomycete	ASV_3984	0	0.0192071864426813	0.0493203045528806	0.0119128658951668	0.0209751847429733	0	0	0	0.0272578593494458	0	0	0	0	0	0	0.0396927778990613	0	0	0	0	0.0184845989682233	0	0.0250255469124731	0	0	0	Non-core
ASV_3615	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3615	0.00577823147595293	0.0103423311614438	0.0339077093801054	0	0.0419503694859466	0.0109839414775598	0.0234393311977498	0	0.0121146041553092	0	0	0	0	0	0.0116597679706174	0	0	0	0	0.0109370300494901	0.0117629266161421	0	0.0500510938249463	0	0	0	Soil associated
ASV_5126	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5126	0	0.0192071864426813	0	0	0.0274290877408113	0.0175743063640957	0.00625048831939995	0.00897330441935243	0.0121146041553092	0	0	0	0	0	0.00777317864707826	0	0	0	0	0.0136712875618626	0.0134433447041624	0	0	0	0.00655193500480475	0	Rhizhomorph
ASV_5127	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5127	0	0	0.0308251903455504	0	0.0322695149891897	0	0.00937573247909993	0	0	0	0	0	0	0	0	0.0258003056343898	0.00821692686935086	0	0	0	0	0.0335182423033736	0	0	0	0	Non-core
ASV_4322	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4322	0	0.00443242764061877	0.0123300761382202	0.00510551395507148	0.0338829907386492	0.0131807297730718	0.00312524415969998	0.0149555073655874	0.0272578593494458	0	0.0470028754700288	0	0	0	0	0	0	0	0	0	0	0.00670364846067472	0.0250255469124731	0	0	0	Rhizhomorph_Soil associated
ASV_2336	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2336	0	0.00738737940103128	0.0184951142073302	0.0068073519400953	0.12585110845784	0.0505261307967751	0	0.00299110147311748	0.0181719062329638	0.0111684424490161	0.0304136253041363	0	0.00336740019867661	0	0.00971647330884782	0	0.00821692686935086	0	0	0.0273425751237252	0	0.0150832090365181	0.0333673958832975	0	0	0	Rhizhomorph_Soil associated
ASV_3156	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3156	0	0	0	0	0.0903546419697312	0.00878715318204785	0	0	0	0.00893475395921285	0	0	0	0	0	0.00992319447476532	0	0	0	0.0218740600989801	0.0369691979364466	0.0301664180730363	0.0333673958832975	0	0	0	Non-core
ASV_2899	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_2899	0.00577823147595293	0.100468359854025	0.0339077093801054	0	0.0613120784794604	0.00439357659102392	0	0.0299110147311748	0	0	0.0138243751382438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3168	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_3168	0	0	0	0	0.0306560392397302	0.00659036488653588	0.00781311039924994	0.00448665220967621	0	0	0.00829462508294625	0	0	0	0.00777317864707826	0.0158771111596245	0.00547795124623391	0.019385651093527	0.00711009989690355	0.0191398025866076	0	0	0	0.0303103782735209	0.026207740019219	0	Rhizhomorph
ASV_4288	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4288	0	0	0	0	0.0129078059956759	0.00439357659102392	0	0	0	0	0	0	0	0	0.0330360092500826	0.0337388612142021	0.0164338537387017	0.00704932767037344	0.0213302996907107	0.00820277253711755	0	0	0	0.00454655674102813	0.0414955883637634	0	Rhizhomorph
ASV_6067	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6067	0	0	0	0	0.00968085449675691	0	0	0	0.00908595311648192	0	0.0055297500552975	0	0	0	0	0	0	0.00352466383518672	0	0.0246083176113526	0	0.0201109453820242	0.0229400846697671	0.00454655674102813	0.0109198916746746	0	Non-core
ASV_6205	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_6205	0	0.00738737940103128	0.00924755710366511	0	0.0112943302462164	0.00439357659102392	0	0	0.00605730207765461	0	0	0.00354377447419246	0	0	0	0	0	0.019385651093527	0	0	0.0050412542640609	0.0201109453820242	0.00834184897082438	0	0.00436795666986984	0	Rhizhomorph
ASV_4884	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_4884	0	0	0	0	0.00806737874729743	0.00439357659102392	0	0	0	0	0	0	0	0.0155067609477732	0.00388658932353913	0	0.00547795124623391	0.0158609872583402	0.0568807991752284	0	0	0	0	0.0121241513094083	0.026207740019219	0	Non-core
ASV_5507	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			ASV_5507	0	0	0	0	0.0129078059956759	0.00439357659102392	0	0.00897330441935243	0.00908595311648192	0	0	0	0	0	0	0	0	0.0158609872583402	0.00888762487112944	0	0.0084020904401015	0.0335182423033736	0.0145982356989427	0	0	0	Rhizhomorph
